num_trees,m,max_depth,num_leaf,num_split,acc,out_percent,home_percent,sleep_percent
175.0,4.0,2.0,2.0,2.0,0.6326530612244898,0.375,0.75,0.9411764705882353
175.0,4.0,2.0,2.0,4.0,0.6326530612244898,0.375,0.75,0.9411764705882353
175.0,4.0,2.0,2.0,8.0,0.6326530612244898,0.375,0.75,0.9411764705882353
175.0,4.0,2.0,2.0,16.0,0.6326530612244898,0.375,0.75,0.9411764705882353
175.0,4.0,2.0,2.0,32.0,0.6326530612244898,0.375,0.75,0.9411764705882353
175.0,4.0,2.0,4.0,2.0,0.6326530612244898,0.375,0.75,0.9411764705882353
175.0,4.0,2.0,4.0,4.0,0.6326530612244898,0.375,0.75,0.9411764705882353
175.0,4.0,2.0,4.0,8.0,0.6326530612244898,0.375,0.75,0.9411764705882353
175.0,4.0,2.0,4.0,16.0,0.6326530612244898,0.375,0.75,0.9411764705882353
175.0,4.0,2.0,4.0,32.0,0.6326530612244898,0.375,0.75,0.9411764705882353
175.0,4.0,2.0,8.0,2.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,4.0,2.0,8.0,4.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,4.0,2.0,8.0,8.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,4.0,2.0,8.0,16.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,4.0,2.0,8.0,32.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,4.0,2.0,16.0,2.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,4.0,2.0,16.0,4.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,4.0,2.0,16.0,8.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,4.0,2.0,16.0,16.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,4.0,2.0,16.0,32.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,4.0,3.0,1.0,2.0,0.673469387755102,0.4444444444444444,0.6923076923076923,0.8888888888888888
175.0,4.0,3.0,1.0,4.0,0.6938775510204082,0.47058823529411764,0.7142857142857143,0.8888888888888888
175.0,4.0,3.0,1.0,8.0,0.7142857142857143,0.47058823529411764,0.7333333333333333,0.9411764705882353
175.0,4.0,3.0,1.0,16.0,0.6938775510204082,0.4444444444444444,0.7142857142857143,0.9411764705882353
175.0,4.0,3.0,1.0,32.0,0.6938775510204082,0.4444444444444444,0.7142857142857143,0.9411764705882353
175.0,4.0,3.0,2.0,2.0,0.673469387755102,0.4444444444444444,0.6923076923076923,0.8888888888888888
175.0,4.0,3.0,2.0,4.0,0.673469387755102,0.4444444444444444,0.6923076923076923,0.8888888888888888
175.0,4.0,3.0,2.0,8.0,0.6938775510204082,0.47058823529411764,0.7142857142857143,0.8888888888888888
175.0,4.0,3.0,2.0,16.0,0.6938775510204082,0.4444444444444444,0.7142857142857143,0.9411764705882353
175.0,4.0,3.0,2.0,32.0,0.6938775510204082,0.4444444444444444,0.7142857142857143,0.9411764705882353
175.0,4.0,3.0,4.0,2.0,0.7142857142857143,0.47058823529411764,0.7333333333333333,0.9411764705882353
175.0,4.0,3.0,4.0,4.0,0.7142857142857143,0.47058823529411764,0.7333333333333333,0.9411764705882353
175.0,4.0,3.0,4.0,8.0,0.7142857142857143,0.47058823529411764,0.7333333333333333,0.9411764705882353
175.0,4.0,3.0,4.0,16.0,0.6938775510204082,0.4444444444444444,0.7142857142857143,0.9411764705882353
175.0,4.0,3.0,4.0,32.0,0.6938775510204082,0.4444444444444444,0.7142857142857143,0.9411764705882353
175.0,4.0,3.0,8.0,2.0,0.7142857142857143,0.47058823529411764,0.7333333333333333,0.9411764705882353
175.0,4.0,3.0,8.0,4.0,0.7142857142857143,0.47058823529411764,0.7333333333333333,0.9411764705882353
175.0,4.0,3.0,8.0,8.0,0.7142857142857143,0.47058823529411764,0.7333333333333333,0.9411764705882353
175.0,4.0,3.0,8.0,16.0,0.7142857142857143,0.47058823529411764,0.7333333333333333,0.9411764705882353
175.0,4.0,3.0,8.0,32.0,0.7142857142857143,0.47368421052631576,0.7692307692307693,0.9411764705882353
175.0,4.0,3.0,16.0,2.0,0.7346938775510204,0.5,0.7857142857142857,0.9411764705882353
175.0,4.0,3.0,16.0,4.0,0.7346938775510204,0.5,0.7857142857142857,0.9411764705882353
175.0,4.0,3.0,16.0,8.0,0.7346938775510204,0.5,0.7857142857142857,0.9411764705882353
175.0,4.0,3.0,16.0,16.0,0.7346938775510204,0.5,0.7857142857142857,0.9411764705882353
175.0,4.0,3.0,16.0,32.0,0.7346938775510204,0.5,0.7857142857142857,0.9411764705882353
175.0,4.0,4.0,1.0,2.0,0.7551020408163265,0.5714285714285714,0.7647058823529411,0.8888888888888888
175.0,4.0,4.0,1.0,4.0,0.7551020408163265,0.5714285714285714,0.7647058823529411,0.8888888888888888
175.0,4.0,4.0,1.0,8.0,0.7551020408163265,0.5714285714285714,0.7647058823529411,0.8888888888888888
175.0,4.0,4.0,1.0,16.0,0.7551020408163265,0.5714285714285714,0.7647058823529411,0.8888888888888888
175.0,4.0,4.0,1.0,32.0,0.7755102040816326,0.5714285714285714,0.7777777777777778,0.9411764705882353
175.0,4.0,4.0,2.0,2.0,0.7551020408163265,0.5714285714285714,0.7647058823529411,0.8888888888888888
175.0,4.0,4.0,2.0,4.0,0.7551020408163265,0.5714285714285714,0.7647058823529411,0.8888888888888888
175.0,4.0,4.0,2.0,8.0,0.7346938775510204,0.5333333333333333,0.75,0.8888888888888888
175.0,4.0,4.0,2.0,16.0,0.7551020408163265,0.5714285714285714,0.7647058823529411,0.8888888888888888
175.0,4.0,4.0,2.0,32.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,4.0,4.0,2.0,0.7551020408163265,0.5714285714285714,0.7647058823529411,0.8888888888888888
175.0,4.0,4.0,4.0,4.0,0.7551020408163265,0.5714285714285714,0.7647058823529411,0.8888888888888888
175.0,4.0,4.0,4.0,8.0,0.7551020408163265,0.5714285714285714,0.7647058823529411,0.8888888888888888
175.0,4.0,4.0,4.0,16.0,0.7551020408163265,0.5714285714285714,0.7647058823529411,0.8888888888888888
175.0,4.0,4.0,4.0,32.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,4.0,8.0,2.0,0.7755102040816326,0.6,0.8125,0.8888888888888888
175.0,4.0,4.0,8.0,4.0,0.7755102040816326,0.6,0.8125,0.8888888888888888
175.0,4.0,4.0,8.0,8.0,0.7755102040816326,0.6,0.8125,0.8888888888888888
175.0,4.0,4.0,8.0,16.0,0.7755102040816326,0.6,0.8125,0.8888888888888888
175.0,4.0,4.0,8.0,32.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,4.0,16.0,2.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,4.0,16.0,4.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,4.0,16.0,8.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,4.0,16.0,16.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,4.0,16.0,32.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,5.0,1.0,2.0,0.7346938775510204,0.5454545454545454,0.7,0.8888888888888888
175.0,4.0,5.0,1.0,4.0,0.7551020408163265,0.5833333333333334,0.7368421052631579,0.8888888888888888
175.0,4.0,5.0,1.0,8.0,0.7551020408163265,0.5833333333333334,0.7368421052631579,0.8888888888888888
175.0,4.0,5.0,1.0,16.0,0.7755102040816326,0.6153846153846154,0.7777777777777778,0.8888888888888888
175.0,4.0,5.0,1.0,32.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,5.0,2.0,2.0,0.7551020408163265,0.5833333333333334,0.7368421052631579,0.8888888888888888
175.0,4.0,5.0,2.0,4.0,0.7551020408163265,0.5833333333333334,0.7368421052631579,0.8888888888888888
175.0,4.0,5.0,2.0,8.0,0.7551020408163265,0.5833333333333334,0.7368421052631579,0.8888888888888888
175.0,4.0,5.0,2.0,16.0,0.7755102040816326,0.6153846153846154,0.7777777777777778,0.8888888888888888
175.0,4.0,5.0,2.0,32.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,5.0,4.0,2.0,0.7755102040816326,0.6153846153846154,0.7777777777777778,0.8888888888888888
175.0,4.0,5.0,4.0,4.0,0.7755102040816326,0.6153846153846154,0.7777777777777778,0.8888888888888888
175.0,4.0,5.0,4.0,8.0,0.7755102040816326,0.6153846153846154,0.7777777777777778,0.8888888888888888
175.0,4.0,5.0,4.0,16.0,0.7346938775510204,0.5384615384615384,0.7222222222222222,0.8888888888888888
175.0,4.0,5.0,4.0,32.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,5.0,8.0,2.0,0.7959183673469388,0.6428571428571429,0.8235294117647058,0.8888888888888888
175.0,4.0,5.0,8.0,4.0,0.7959183673469388,0.6428571428571429,0.8235294117647058,0.8888888888888888
175.0,4.0,5.0,8.0,8.0,0.7959183673469388,0.6428571428571429,0.8235294117647058,0.8888888888888888
175.0,4.0,5.0,8.0,16.0,0.7959183673469388,0.6428571428571429,0.8235294117647058,0.8888888888888888
175.0,4.0,5.0,8.0,32.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,5.0,16.0,2.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,5.0,16.0,4.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,5.0,16.0,8.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,5.0,16.0,16.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,5.0,16.0,32.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,,1.0,2.0,0.7551020408163265,0.75,0.6666666666666666,0.8888888888888888
175.0,4.0,,1.0,4.0,0.7755102040816326,0.7142857142857143,0.7083333333333334,0.8888888888888888
175.0,4.0,,1.0,8.0,0.7959183673469388,0.8333333333333334,0.72,0.8888888888888888
175.0,4.0,,1.0,16.0,0.7959183673469388,0.75,0.7391304347826086,0.8888888888888888
175.0,4.0,,1.0,32.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,,2.0,2.0,0.7755102040816326,0.7142857142857143,0.7083333333333334,0.8888888888888888
175.0,4.0,,2.0,4.0,0.7755102040816326,0.7142857142857143,0.7083333333333334,0.8888888888888888
175.0,4.0,,2.0,8.0,0.8163265306122449,0.8571428571428571,0.75,0.8888888888888888
175.0,4.0,,2.0,16.0,0.7959183673469388,0.75,0.7391304347826086,0.8888888888888888
175.0,4.0,,2.0,32.0,0.7755102040816326,0.5714285714285714,0.7777777777777778,0.9411764705882353
175.0,4.0,,4.0,2.0,0.7959183673469388,0.75,0.7391304347826086,0.8888888888888888
175.0,4.0,,4.0,4.0,0.7959183673469388,0.75,0.7391304347826086,0.8888888888888888
175.0,4.0,,4.0,8.0,0.7959183673469388,0.75,0.7391304347826086,0.8888888888888888
175.0,4.0,,4.0,16.0,0.7959183673469388,0.75,0.7391304347826086,0.8888888888888888
175.0,4.0,,4.0,32.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,,8.0,2.0,0.8163265306122449,0.6923076923076923,0.8333333333333334,0.8888888888888888
175.0,4.0,,8.0,4.0,0.8163265306122449,0.6923076923076923,0.8333333333333334,0.8888888888888888
175.0,4.0,,8.0,8.0,0.8163265306122449,0.6923076923076923,0.8333333333333334,0.8888888888888888
175.0,4.0,,8.0,16.0,0.8163265306122449,0.6923076923076923,0.8333333333333334,0.8888888888888888
175.0,4.0,,8.0,32.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,,16.0,2.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,,16.0,4.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,,16.0,8.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,,16.0,16.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,4.0,,16.0,32.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,5.0,2.0,1.0,2.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,1.0,4.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,1.0,8.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,1.0,16.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,1.0,32.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,2.0,2.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,2.0,4.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,2.0,8.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,2.0,16.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,2.0,32.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,4.0,2.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,4.0,4.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,4.0,8.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,4.0,16.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,4.0,32.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,8.0,2.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,8.0,4.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,8.0,8.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,8.0,16.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,8.0,32.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,16.0,2.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,16.0,4.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,16.0,8.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,16.0,16.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,2.0,16.0,32.0,0.6530612244897959,0.391304347826087,0.7777777777777778,0.9411764705882353
175.0,5.0,3.0,1.0,2.0,0.673469387755102,0.4444444444444444,0.6923076923076923,0.8888888888888888
175.0,5.0,3.0,1.0,4.0,0.6938775510204082,0.47368421052631576,0.75,0.8888888888888888
175.0,5.0,3.0,1.0,8.0,0.673469387755102,0.4444444444444444,0.6923076923076923,0.8888888888888888
175.0,5.0,3.0,1.0,16.0,0.7346938775510204,0.5,0.75,0.9411764705882353
175.0,5.0,3.0,1.0,32.0,0.7551020408163265,0.5,0.8571428571428571,0.9411764705882353
175.0,5.0,3.0,2.0,2.0,0.673469387755102,0.4444444444444444,0.6923076923076923,0.8888888888888888
175.0,5.0,3.0,2.0,4.0,0.673469387755102,0.4444444444444444,0.6923076923076923,0.8888888888888888
175.0,5.0,3.0,2.0,8.0,0.6938775510204082,0.47368421052631576,0.75,0.8888888888888888
175.0,5.0,3.0,2.0,16.0,0.7346938775510204,0.5,0.75,0.9411764705882353
175.0,5.0,3.0,2.0,32.0,0.7551020408163265,0.5,0.8571428571428571,0.9411764705882353
175.0,5.0,3.0,4.0,2.0,0.6938775510204082,0.47368421052631576,0.75,0.8888888888888888
175.0,5.0,3.0,4.0,4.0,0.6938775510204082,0.47368421052631576,0.75,0.8888888888888888
175.0,5.0,3.0,4.0,8.0,0.6938775510204082,0.47368421052631576,0.75,0.8888888888888888
175.0,5.0,3.0,4.0,16.0,0.7551020408163265,0.5294117647058824,0.8,0.9411764705882353
175.0,5.0,3.0,4.0,32.0,0.7551020408163265,0.5,0.8571428571428571,0.9411764705882353
175.0,5.0,3.0,8.0,2.0,0.7551020408163265,0.5294117647058824,0.8,0.9411764705882353
175.0,5.0,3.0,8.0,4.0,0.7551020408163265,0.5294117647058824,0.8,0.9411764705882353
175.0,5.0,3.0,8.0,8.0,0.7551020408163265,0.5294117647058824,0.8,0.9411764705882353
175.0,5.0,3.0,8.0,16.0,0.7551020408163265,0.5294117647058824,0.8,0.9411764705882353
175.0,5.0,3.0,8.0,32.0,0.7346938775510204,0.5,0.7857142857142857,0.9411764705882353
175.0,5.0,3.0,16.0,2.0,0.7346938775510204,0.5,0.7857142857142857,0.9411764705882353
175.0,5.0,3.0,16.0,4.0,0.7346938775510204,0.5,0.7857142857142857,0.9411764705882353
175.0,5.0,3.0,16.0,8.0,0.7346938775510204,0.5,0.7857142857142857,0.9411764705882353
175.0,5.0,3.0,16.0,16.0,0.7346938775510204,0.5,0.7857142857142857,0.9411764705882353
175.0,5.0,3.0,16.0,32.0,0.7346938775510204,0.5,0.7857142857142857,0.9411764705882353
175.0,5.0,4.0,1.0,2.0,0.7551020408163265,0.5714285714285714,0.7647058823529411,0.8888888888888888
175.0,5.0,4.0,1.0,4.0,0.7551020408163265,0.5714285714285714,0.7647058823529411,0.8888888888888888
175.0,5.0,4.0,1.0,8.0,0.7551020408163265,0.5714285714285714,0.7647058823529411,0.8888888888888888
175.0,5.0,4.0,1.0,16.0,0.7551020408163265,0.5714285714285714,0.7647058823529411,0.8888888888888888
175.0,5.0,4.0,1.0,32.0,0.7755102040816326,0.5714285714285714,0.7777777777777778,0.9411764705882353
175.0,5.0,4.0,2.0,2.0,0.7551020408163265,0.5714285714285714,0.7647058823529411,0.8888888888888888
175.0,5.0,4.0,2.0,4.0,0.7551020408163265,0.5714285714285714,0.7647058823529411,0.8888888888888888
175.0,5.0,4.0,2.0,8.0,0.7551020408163265,0.5714285714285714,0.7647058823529411,0.8888888888888888
175.0,5.0,4.0,2.0,16.0,0.7551020408163265,0.5714285714285714,0.7647058823529411,0.8888888888888888
175.0,5.0,4.0,2.0,32.0,0.7755102040816326,0.5714285714285714,0.7777777777777778,0.9411764705882353
175.0,5.0,4.0,4.0,2.0,0.7551020408163265,0.5714285714285714,0.7647058823529411,0.8888888888888888
175.0,5.0,4.0,4.0,4.0,0.7551020408163265,0.5714285714285714,0.7647058823529411,0.8888888888888888
175.0,5.0,4.0,4.0,8.0,0.7551020408163265,0.5714285714285714,0.7647058823529411,0.8888888888888888
175.0,5.0,4.0,4.0,16.0,0.7551020408163265,0.5714285714285714,0.7647058823529411,0.8888888888888888
175.0,5.0,4.0,4.0,32.0,0.7755102040816326,0.5714285714285714,0.7777777777777778,0.9411764705882353
175.0,5.0,4.0,8.0,2.0,0.8163265306122449,0.6428571428571429,0.8333333333333334,0.9411764705882353
175.0,5.0,4.0,8.0,4.0,0.8163265306122449,0.6428571428571429,0.8333333333333334,0.9411764705882353
175.0,5.0,4.0,8.0,8.0,0.8163265306122449,0.6428571428571429,0.8333333333333334,0.9411764705882353
175.0,5.0,4.0,8.0,16.0,0.8163265306122449,0.6428571428571429,0.8333333333333334,0.9411764705882353
175.0,5.0,4.0,8.0,32.0,0.7959183673469388,0.5625,0.875,0.9411764705882353
175.0,5.0,4.0,16.0,2.0,0.7959183673469388,0.5625,0.875,0.9411764705882353
175.0,5.0,4.0,16.0,4.0,0.7959183673469388,0.5625,0.875,0.9411764705882353
175.0,5.0,4.0,16.0,8.0,0.7959183673469388,0.5625,0.875,0.9411764705882353
175.0,5.0,4.0,16.0,16.0,0.7959183673469388,0.5625,0.875,0.9411764705882353
175.0,5.0,4.0,16.0,32.0,0.7959183673469388,0.5625,0.875,0.9411764705882353
175.0,5.0,5.0,1.0,2.0,0.7551020408163265,0.6,0.7142857142857143,0.8888888888888888
175.0,5.0,5.0,1.0,4.0,0.7755102040816326,0.6363636363636364,0.75,0.8888888888888888
175.0,5.0,5.0,1.0,8.0,0.7346938775510204,0.5384615384615384,0.7222222222222222,0.8888888888888888
175.0,5.0,5.0,1.0,16.0,0.7346938775510204,0.5384615384615384,0.7222222222222222,0.8888888888888888
175.0,5.0,5.0,1.0,32.0,0.7755102040816326,0.5714285714285714,0.7777777777777778,0.9411764705882353
175.0,5.0,5.0,2.0,2.0,0.7346938775510204,0.5384615384615384,0.7222222222222222,0.8888888888888888
175.0,5.0,5.0,2.0,4.0,0.7346938775510204,0.5384615384615384,0.7222222222222222,0.8888888888888888
175.0,5.0,5.0,2.0,8.0,0.7551020408163265,0.5833333333333334,0.7368421052631579,0.8888888888888888
175.0,5.0,5.0,2.0,16.0,0.7346938775510204,0.5384615384615384,0.7222222222222222,0.8888888888888888
175.0,5.0,5.0,2.0,32.0,0.7755102040816326,0.5714285714285714,0.7777777777777778,0.9411764705882353
175.0,5.0,5.0,4.0,2.0,0.7551020408163265,0.5833333333333334,0.7368421052631579,0.8888888888888888
175.0,5.0,5.0,4.0,4.0,0.7551020408163265,0.5833333333333334,0.7368421052631579,0.8888888888888888
175.0,5.0,5.0,4.0,8.0,0.7551020408163265,0.5833333333333334,0.7368421052631579,0.8888888888888888
175.0,5.0,5.0,4.0,16.0,0.7551020408163265,0.5833333333333334,0.7368421052631579,0.8888888888888888
175.0,5.0,5.0,4.0,32.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,5.0,5.0,8.0,2.0,0.8163265306122449,0.6923076923076923,0.8333333333333334,0.8888888888888888
175.0,5.0,5.0,8.0,4.0,0.8163265306122449,0.6923076923076923,0.8333333333333334,0.8888888888888888
175.0,5.0,5.0,8.0,8.0,0.8163265306122449,0.6923076923076923,0.8333333333333334,0.8888888888888888
175.0,5.0,5.0,8.0,16.0,0.8163265306122449,0.6923076923076923,0.8333333333333334,0.8888888888888888
175.0,5.0,5.0,8.0,32.0,0.8163265306122449,0.6,0.8823529411764706,0.9411764705882353
175.0,5.0,5.0,16.0,2.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,5.0,5.0,16.0,4.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,5.0,5.0,16.0,8.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,5.0,5.0,16.0,16.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,5.0,5.0,16.0,32.0,0.7959183673469388,0.6,0.8235294117647058,0.9411764705882353
175.0,5.0,,1.0,2.0,0.7755102040816326,0.8,0.6923076923076923,0.8888888888888888
175.0,5.0,,1.0,4.0,0.7959183673469388,0.8333333333333334,0.72,0.8888888888888888
175.0,5.0,,1.0,8.0,0.7959183673469388,0.8333333333333334,0.72,0.8888888888888888
175.0,5.0,,1.0,16.0,0.7551020408163265,0.6,0.7142857142857143,0.8888888888888888
175.0,5.0,,1.0,32.0,0.7551020408163265,0.5384615384615384,0.7368421052631579,0.9411764705882353
175.0,5.0,,2.0,2.0,0.7959183673469388,0.8333333333333334,0.72,0.8888888888888888
175.0,5.0,,2.0,4.0,0.7959183673469388,0.8333333333333334,0.72,0.8888888888888888
175.0,5.0,,2.0,8.0,0.7959183673469388,0.8333333333333334,0.72,0.8888888888888888
175.0,5.0,,2.0,16.0,0.7755102040816326,0.6666666666666666,0.7272727272727273,0.8888888888888888
175.0,5.0,,2.0,32.0,0.7551020408163265,0.5384615384615384,0.7368421052631579,0.9411764705882353
175.0,5.0,,4.0,2.0,0.7551020408163265,0.625,0.6956521739130435,0.8888888888888888
175.0,5.0,,4.0,4.0,0.7551020408163265,0.625,0.6956521739130435,0.8888888888888888
175.0,5.0,,4.0,8.0,0.7551020408163265,0.625,0.6956521739130435,0.8888888888888888
175.0,5.0,,4.0,16.0,0.7755102040816326,0.6666666666666666,0.7272727272727273,0.8888888888888888
175.0,5.0,,4.0,32.0,0.8163265306122449,0.6428571428571429,0.8333333333333334,0.9411764705882353
175.0,5.0,,8.0,2.0,0.8367346938775511,0.8,0.8095238095238095,0.8888888888888888
175.0,5.0,,8.0,4.0,0.8367346938775511,0.8,0.8095238095238095,0.8888888888888888
